input,target
9.965751074103224,0
84.55854676204115,1
71.92758345776329,1
36.65442039909639,0
45.76338521767049,0
31.386110840322665,0
18.4629634126118,0
32.05100644972902,0
8.208399617263602,0
86.32976707617584,1
76.66358159716238,1
31.9104384036052,0
74.75494652404555,1
83.83651658864085,1
91.5313827665916,1
53.07160452491266,0
31.7786699999009,0
77.9735751491226,1
25.42867082544093,0
27.34893983806433,0
55.38257047793553,1
18.89031143105381,0
47.274024048463225,0
47.43771042303461,0
50.7148224734875,0
88.0462944903824,1
50.27117616417542,0
31.95570644228321,0
83.82175733107121,1
33.842341162178585,0
27.101953920883627,0
39.10207369745311,0
86.3532074205996,1
58.104551116876365,1
18.452128807623943,0
75.42302250469366,1
33.18031082271064,0
38.230180524145695,0
56.86763160142421,1
29.766382797220885,0
35.954656875459094,0
82.67758400475023,1
12.714182387689508,0
21.845663412000174,0
70.73780066357696,1
93.30887752051474,1
58.327397816561245,1
63.5322294114365,1
89.96018271268818,1
68.80404758414397,1
23.700600095427813,0
98.0049359550845,1
39.70974293452266,0
69.33881590370645,1
27.02219424733813,0
38.67958550883224,0
26.850383869756044,0
51.185348467946966,0
16.585240686770156,0
94.9923919999287,1
44.05771816604474,0
17.98284954004873,0
73.29857297712898,1
63.01872351072808,1
68.4445692969556,1
34.26143206428817,0
85.06062131754581,1
51.66325730144332,0
100.46221551404948,1
25.90852924361226,0
42.44663760570801,0
15.759731081125793,0
59.25228667475765,1
71.6654943257655,1
50.33612454083887,0
96.25979979972858,1
43.332787429275925,0
41.88539200329328,0
58.08881745344536,0
35.79185776557189,0
75.22802186973954,1
71.76258987725811,1
17.166914223895205,0
50.28742789440711,0
59.661335516169785,1
99.58757389583458,1
76.10065742533098,1
14.313579249159536,0
45.799366068750686,0
55.11510237530735,1
43.2433886981383,0
84.09045967342918,1
100.888586322818,1
11.626991135128929,0
42.02164451000576,0
32.94537034835903,0
6.358192420402934,0
88.19531001179473,1
80.99636780916309,1
92.49675797027284,1
78.81996173875461,1
63.33254647042132,1
48.82155326188945,0
59.287475282765485,1
41.15320153249404,0
18.02981047858901,0
71.05713241140853,1
27.93159439981021,0
44.21465103747376,0
64.62993304144192,1
103.67545701963373,1
21.51659937926307,0
102.6296653009446,1
39.6087372152432,0
42.2969873847119,0
93.14507138167212,1
20.547050340279046,0
69.89751365696121,1
50.74826127839283,0
99.65287444794404,1
27.226047957636684,0
87.11173125058866,1
33.921028525043155,0
31.68561761654805,0
90.89292670686008,1
63.39884131326999,1
21.759962553612503,0
94.8355996080714,1
73.47398842770865,1
55.4991095139844,1
21.356837037899965,0
72.12977137233487,1
36.19258105482908,0
82.38262578049948,1
82.08291829267533,1
23.40598858270032,0
26.227708492641437,0
66.66925515910292,1
19.45649558954206,0
67.07087139515951,1
67.66826772790884,1
21.52792642364649,0
94.33260054172892,1
39.713218713530445,0
60.66112282642651,1
17.53226020985967,0
