input,target
16.243453636632417,484.77533591728877
-6.117564136500754,-653.085706163273
-5.2817175226345565,-39.49238444035399
-10.729686221561705,-372.065429757632
8.654076293246785,-18.270673055973077
-23.015386968802826,-856.2493025484862
17.4481176421648,379.19758808602637
-7.612069008951028,-90.41810477300638
3.1903909605709857,229.63692429741508
-2.493703754774101,246.8920354793899
14.621079370449742,595.5229207987171
-20.60140709497654,-878.6729163967846
-3.224172040135075,-360.17724722411975
-3.8405435466841564,129.01342182613325
11.337694423354375,679.1396799123083
-10.998912673140309,-363.0168365307794
-1.7242820755043575,79.1693966971171
-8.778584179213718,-548.7268174660185
0.4221374671559283,-355.90480725174416
5.828152137158222,-37.04135981667423
-11.006191772129213,-387.128849049941
11.44723709839614,264.8607315010822
9.015907205927956,248.96516978080265
5.0249433890186825,75.0607733650698
9.008559492644117,430.6210645256456
-6.837278591743331,96.97300295182839
-1.2289022551864817,-10.241518783187688
-9.357694342590687,140.59032255098407
-2.678880796260159,-188.58586428593486
5.30355466738186,76.73841735514672
-6.916607517253091,-113.40652927621927
-3.967535268559774,-171.96982569107308
-6.871727001195994,45.82232646352216
-8.452056414987196,-366.0077206571094
-6.712461308368191,79.80993009477021
-0.1266459891890136,54.97729732973509
-11.173103486352778,192.31034366624033
2.3441569781709215,-1.3232121657868845
16.598021771098704,485.6996640185104
7.420441605773355,275.4534689760873
-1.9183555236161491,-474.7198434702925
-8.876289640848363,-130.2768340458751
-7.471582937508376,-111.71327959400547
16.924546010277467,558.0586533134627
0.5080775477602897,-273.38363479331116
-6.369956465693534,-483.5936722036528
1.9091548466746602,195.5492228235771
21.002551364788424,895.6178166260469
1.2015895248162916,375.53848050689686
6.172031097074192,29.156948460762834
3.001703199558275,-94.60805241347262
-3.5224984649351865,-141.82620318052318
-11.425181980221401,-723.6180503967528
-3.493427224128775,-204.33953033592763
-2.0889423337477813,126.64725882069268
5.866231911821976,525.8400733105702
8.38983413874505,331.719941231724
9.311020813035572,632.0961347975849
2.8558732525425876,189.2741342025489
8.85141164270728,328.23805510257205
-7.5439794099665285,-244.38137200397912
12.528681552332879,439.5147873461528
5.129298204180088,125.4735952274927
-2.9809283510271567,-99.09831470632827
4.88518146537497,36.61803469393658
-0.7557171302105572,48.76062752857801
11.316293874514269,368.0369631726852
15.198168164221988,187.62412900877064
21.855754065331613,638.4604989926142
-13.964963354881377,-577.061382323882
-14.441138054295894,-830.0947106560247
-5.044658629464513,-37.082088198667634
1.6003706944783047,380.5513061815883
8.761689211162249,761.1815209404485
3.1563494724160526,428.7486589086896
-20.22201215824003,-770.9313708263209
-3.0620401262837182,161.6577761483466
8.279746426072462,496.5122659952101
2.300947353643834,-307.39110571386306
7.620111803120247,424.6734099951675
-2.2232814261035925,77.62991650384043
-2.0075806892999744,-8.671211023649214
1.865613909882843,134.62122425142672
4.100516472082563,156.72575239851815
1.9829972012676975,406.87141463866476
1.1900864580745882,-24.06236302872506
-6.706622862890306,-224.54199731815436
3.775637863209194,136.6369548278804
1.2182127099143694,112.28548765238827
11.294839079119196,11.842591913135493
11.98917879901507,663.2599533699596
1.8515641748394385,121.71270733260289
-3.752849500901142,19.35809022251516
-6.387304074542223,-135.35277427353782
4.234943540641129,111.87577798955442
0.7734006834855942,-27.461279153689375
-3.4385367557107562,-65.65537104917807
0.4359685683424694,63.70704133444532
-6.200008439481293,61.949742595820595
6.980320340722189,302.10977039202675
-4.4712856478599825,-143.07421225972945
12.245077048054988,790.7848499656772
4.034916417908,-112.82504925380601
5.9357852323706695,-66.99855041269461
-10.949118457410417,-243.0281129510177
1.693824330586681,29.191642082893765
7.405564510962748,-109.05028241563622
-9.537006018079346,-333.32868355142006
-2.6621850600362205,-203.32664433110472
0.3261454669335856,256.17743674147437
-13.731173202467557,-523.0507826752605
3.1515939204229175,326.243614572899
8.461606475850335,370.0389975134352
-8.595159408319864,-283.42236195375585
3.5054597866410737,131.14652349255275
-13.122834112374317,-294.5164404274166
-0.38695509266051115,-453.4121303261456
-16.157723547032948,-407.4005681845049
11.21417708235664,286.21240101187755
4.0890053793682775,504.29466407073244
-0.24616955875778357,-125.7581715421124
-7.751616191691596,12.085706153406306
12.737559301587766,-94.48444130157316
19.671017492547346,782.8960335226941
-18.579818644467522,-491.46446865625944
12.361640304528203,347.6300292881102
16.276507531489063,492.25347971041634
3.3801169657447576,70.98356745521511
-11.99268032335186,-261.17674986223176
8.633453175440216,256.47032185092655
-1.8092030207815046,-392.7306921338359
-6.039206277932573,-201.35579147694347
-12.300581356669618,91.77226862157664
5.505374959762154,197.2839362727457
7.928068659193476,319.966094105401
-6.235307296797917,-257.78687255233643
5.205763370733708,213.58578280737808
-11.443413896231426,-293.4341238350585
8.018610318713447,212.32761472076015
0.46567298424145537,206.8530260193644
-1.8656977190734878,-221.5237804317414
-1.0174587252914522,-37.07249112138929
8.688861570058679,386.0202778867897
7.504116398650082,195.47555015882747
5.294653243527092,-63.2930760724237
1.3770120999738609,173.64886904920274
0.7782112791270591,-152.69455598662472
6.1838026199852445,119.14597990954995
2.3249455917873787,-74.71915945048495
6.825514068644852,206.02817909366797
-3.1011677351806,-160.4656159230083
-24.348377641071387,-817.5455180526773
10.38824601859414,473.04150356712125
21.869796469742578,1039.5487923271485
4.41364443568582,83.11615528841753
-1.0015523328349978,93.98265384853256
-1.3644474389603303,-92.69564688829007
-1.190541877748099,3.4784727286829806
0.17409408300004597,250.8598695315014
-11.220187287468883,-312.15571226780094
-5.1709445792022795,-300.8238096656695
-9.97026827650263,-430.0831824333302
2.487991613877705,-27.46625577672998
-2.9664115237086275,-73.13555147311314
4.952113239779604,342.6394538132779
-1.7470315974250095,-305.04446372146276
9.86335187821242,113.37223228547882
2.1353390133544177,-99.78216009269026
21.906997289697333,338.2834173357687
-18.963609228910926,-293.2100814817832
-6.4691668825490805,-184.58958991774696
9.01486891648711,675.113501952857
25.283257068063982,506.26934057595145
-2.4863477771546005,203.00639279678467
0.43668993178389104,-107.01095708059134
-2.263142425136052,-130.4958439666496
13.314571125875919,228.3044193392155
-2.873078634760189,-257.5988983601858
6.800698398781045,-37.32869883717811
-3.198015988986712,-34.269487664094704
-12.725587552459942,-630.9704203500282
3.135477204634322,67.27205474134682
5.031848134353261,171.63136809777447
12.932258825322618,547.7538941723399
-1.1044702641731632,6.393656942718522
-6.173620637123609,-104.02542943227006
5.627610966190263,294.522134468803
2.4073709223773223,89.97481313250833
2.8066507712263906,178.2728485224049
-0.7311270374727776,-198.2393746429197
11.603385699937697,218.81326384809975
3.6949271637572374,512.1952784945958
19.04658708340981,598.5709060439992
11.110566985605047,216.77229306095396
6.590497961002102,496.9901878105641
-16.274383406162574,-507.7386938879585
6.02319280295629,74.40738049016682
4.202822036470596,-141.61392788764684
8.109516728035558,423.2402602050845
10.444420947072588,121.29483888571394
-4.008781917889267,-210.07784849562262
8.240056184504077,400.1417136273744
-5.6230543101908985,-114.7731564608224
19.548780750090344,598.9478128777555
-13.319516665172483,-429.0452582877607
-17.606885603987834,-287.8200109216289
-16.507212658241002,-37.41998607635054
-8.905555841630484,-361.36945316972975
-11.19115398559728,-207.55019656071707
19.560789037036418,1002.3640656296108
-3.264994980781842,136.22765308615382
-13.42675789377436,-526.886115760118
11.14382976779792,273.7468079178366
-5.865239388215925,-278.4798013405857
-12.368533765413973,-539.9302798451262
8.758389276492995,162.35087293303636
6.2336217657803275,262.50546385629997
-4.349566829552277,-230.07178830134444
14.075400002412286,624.5397000735747
1.2910157971072544,84.02598181177126
16.169495988573,433.7396276514765
5.027408819999043,350.5559690099708
15.588055406198594,559.2256898890571
1.0940269642542817,106.33782240975559
-12.197443969790328,-144.01204107860502
24.493686490613975,881.7074379637262
-5.457741679825677,-168.24112123468316
-1.9883786288889673,146.8644518188865
-7.003985049212547,-131.76154400098267
-2.0339444896455845,541.4246930658097
2.426694410817946,313.75417952994735
2.0183017887400405,312.1982045565712
6.610202875986929,479.81118771760134
17.92158208975567,582.5782537375479
-1.2046457178850745,245.83830560450522
-12.331207354464267,-351.43182431116014
-11.823181265096336,-506.83702858543825
-6.657545181991265,-295.8551280507336
-16.74195807618932,-385.0397213237743
8.250298244389858,-40.58590354610931
-4.982135636310781,-90.28513690747884
-3.109849783028509,-220.52041838236948
-0.018914828380037014,163.06309773440887
-13.96620424595432,-555.1992295016067
-8.61316360776042,131.75850996330718
6.747115256879724,379.34701533483155
6.185391307862932,-45.1155651101806
-4.431719307006378,236.5825611363055
18.105349141254564,526.7631488082642
-13.057269225577375,-523.7467113801099
-3.4498721015497944,-289.9810990972687
-2.3083974313546944,63.14387834368182
-27.9308500014654,-530.9909250446948
19.375288136160798,495.25628815290435
3.663320145400583,-67.78873556528222
-10.445893819077916,-526.5397614818764
20.511734428574442,944.8879000715204
5.856620001723824,532.7769100525766
4.295261400219645,81.31547270669918
-6.069983982000461,-57.59451145101404
1.062227240352178,51.81793083074143
-15.256803162293577,-457.46249644995413
7.9502609442484475,455.28295879957767
-3.7443831884322067,-6.013687247182304
1.3404819655462314,126.78469994916006
12.020548621997058,328.1067329709103
2.8474811084905793,269.96817380896266
2.624674454632686,43.65257086629692
2.764993048221837,114.31228797076602
-7.332716038953128,-159.7478391880704
8.360047194342688,34.75143942745197
15.433591108044837,430.9045287953675
7.588056600979309,188.9157263298689
8.849088144648833,310.13718841178945
-8.772815189181882,-469.93086327004744
-8.677872228729257,-481.98510297624233
-14.4087602429184,-94.77718740901116
12.322530708284361,627.127186602673
-2.5417986760736833,120.28514037975266
13.99843942480986,811.9124024567006
-7.819116826868006,-134.5630632194742
-4.37508982828581,-131.6602397627172
0.954250871912577,145.54465159333358
9.214500686595114,-74.81772905884901
0.6075019579950675,-181.09119028115043
2.1112475500771675,236.1230502773536
0.1652756730561561,31.56090802821276
1.7718772027596041,-181.48774531583206
-11.164700178847443,-188.81335545484703
0.809271009732786,244.46276579684996
-1.865789935114663,96.67340697900279
-0.5682448088584731,-3.3914666701834273
4.923365559366488,2.9526495606778838
-6.806781410088858,-166.08683300771017
-0.845080274046298,79.6050516415879
-2.973618827735036,-142.4153742459186
4.173020049748625,267.88711151733304
7.847706510155895,322.24504855975476
-9.554252623736891,-204.78470502397516
5.859104311026156,-207.80731851370223
20.657833202188343,866.2839126667445
-14.71156925832625,-83.82286237895062
-8.30171895315114,-313.69242807110976
-8.80577599844171,-543.9561679524722
-2.7909772154329024,62.665194929296476
16.22849085954001,421.8389712159702
0.13352676347176595,-169.32743371411115
-6.946935952872263,51.65845343739599
6.218035043055724,-67.02993118680044
-5.998045310708474,-19.45038197660847
11.234121620219353,113.09070941669029
3.0526704024401075,405.55644727442325
13.887793963702684,546.8877158929319
-6.613442431530187,-233.18999416167068
30.308571123720306,974.2814192734693
8.245846250334575,387.91831063520453
6.545801525867004,385.6269465389436
-0.5118844760766421,169.9475234796624
-7.255971191344274,-91.95712133600037
-8.677686776235904,-340.14944667519507
-1.3597732610058932,111.34691553932025
-7.972697854931297,-485.42728457540454
2.8267571224842025,307.03609223576814
-8.260974318473203,-57.359716713432675
6.210827008390084,488.25022375589754
9.561217041246964,193.8571197580324
-7.058405074022839,-158.04135475769658
11.926860677546935,555.4292506651815
-2.3794193575218263,10.997709595584304
11.552878860882252,287.0328052569087
4.381663472912375,215.11073592382743
11.223283216570923,375.9201381054132
-9.970197955296825,-84.95103763655317
-1.0679398677922511,-138.26216596766366
14.514292605909354,530.5859244802353
-6.180368476815788,-109.91123854288153
-20.37201225680795,-449.87637383264246
-19.425891814764555,-587.069700350319
-25.064406526760614,-719.0043990661986
-21.141639219168262,-639.0099961846321
-4.1163916318848255,-98.73994477248718
12.785280828417218,411.62106526672517
-4.422292795131728,-180.22993025151771
3.2352735360143208,684.1358428484368
-1.099914901636068,-182.32740449990007
0.08548945436024692,-212.07257164201246
-1.6819883974471597,-190.43064612213837
-1.741803443079907,-175.13500501393716
4.611640999770175,162.9450504929903
-11.759826714413153,-52.484714789601185
10.101271773347245,665.7687890870909
9.200179332477632,348.06546964056776
-1.9505734087590119,-539.1324889671498
8.053934242321816,342.5149943908154
-7.013444262571769,-456.0400500084389
-5.372230238753383,-243.9930222819782
1.5626385027008327,-162.2795256676246
-1.902210250848615,47.10258734911725
-4.487380326716227,-242.18509996484494
-6.724480387865963,-30.67665182991189
-5.574947217860434,-54.57589014474324
9.391687441964878,258.4364669799288
-19.433234056683528,-556.6036387288476
3.52494364369333,310.9907811326466
-2.364369518129867,-126.54327030296095
7.278134999996489,425.1031174998929
