input,target
16.243453636632417,500.10533591728876
-6.117564136500754,-409.835706163273
-5.2817175226345565,-90.29238444035398
-10.729686221561705,-339.65542975763196
8.654076293246785,132.83932694402694
-23.015386968802826,-769.1093025484862
17.4481176421648,465.6875880860264
-7.612069008951028,-151.29810477300637
3.1903909605709857,173.46692429741506
-2.493703754774101,95.4220354793899
14.621079370449742,530.7329207987171
-20.60140709497654,-743.5029163967845
-3.224172040135075,-219.2572472241198
-3.8405435466841564,15.933421826133227
11.337694423354375,522.4696799123084
-10.998912673140309,-339.2368365307794
-1.7242820755043575,23.2893966971171
-8.778584179213718,-398.2368174660184
0.4221374671559283,-161.51480725174417
5.828152137158222,80.35864018332578
-11.006191772129213,-351.40884904994095
11.44723709839614,317.00073150108227
9.015907205927956,271.9751697808027
5.0249433890186825,124.16077336506982
9.008559492644117,362.6910645256456
-6.837278591743331,-45.7869970481716
-1.2289022551864817,-13.861518783187687
-9.357694342590687,-62.40967744901593
-2.678880796260159,-125.14586428593485
5.30355466738186,129.24841735514673
-6.916607517253091,-152.18652927621926
-3.967535268559774,-136.4898256910731
-6.871727001195994,-71.87767353647784
-8.452056414987196,-301.89772065710946
-6.712461308368191,-52.4600699052298
-0.1266459891890136,35.557297329735086
-11.173103486352778,-64.22965633375969
2.3441569781709215,45.08678783421311
16.598021771098704,505.96966401851046
7.420441605773355,260.8934689760873
-1.9183555236161491,-256.60984347029256
-8.876289640848363,-190.4968340458751
-7.471582937508376,-159.80327959400546
16.924546010277467,547.1286533134627
0.5080775477602897,-118.94363479331116
-6.369956465693534,-328.9436722036528
1.9091548466746602,136.88922282357714
21.002551364788424,778.0978166260469
1.2015895248162916,216.0984805068969
6.172031097074192,118.70694846076283
3.001703199558275,8.471947586527378
-3.5224984649351865,-114.62620318052319
-11.425181980221401,-526.0380503967527
-3.493427224128775,-145.43953033592766
-2.0889423337477813,41.46725882069268
5.866231911821976,362.3800733105703
8.38983413874505,303.80994123172405
9.311020813035572,468.04613479758495
2.8558732525425876,148.19413420254892
8.85141164270728,309.10805510257205
-7.5439794099665285,-227.23137200397912
12.528681552332879,420.8147873461528
5.129298204180088,150.95359522749268
-2.9809283510271567,-85.00831470632828
4.88518146537497,102.80803469393658
-0.7557171302105572,22.850627528578006
11.316293874514269,366.5869631726852
15.198168164221988,335.5841290087707
21.855754065331613,662.5304989926142
-13.964963354881377,-491.50138232388196
-14.441138054295894,-625.2747106560248
-5.044658629464513,-85.47208819866763
1.6003706944783047,224.6813061815883
8.761689211162249,524.2015209404486
3.1563494724160526,272.5086589086896
-20.22201215824003,-683.8513708263209
-3.0620401262837182,44.127776148346584
8.279746426072462,384.5222659952101
2.300947353643834,-108.60110571386306
7.620111803120247,338.5434099951675
-2.2232814261035925,14.909916503840435
-2.0075806892999744,-24.951211023649215
1.865613909882843,105.76122425142671
4.100516472082563,150.89575239851817
1.9829972012676975,243.67141463866477
1.1900864580745882,16.11763697127494
-6.706622862890306,-204.54199731815436
3.775637863209194,135.89695482788042
1.2182127099143694,84.72548765238827
11.294839079119196,188.17259191313548
11.98917879901507,524.4699533699596
1.8515641748394385,99.09270733260288
-3.752849500901142,-37.55190977748484
-6.387304074542223,-155.08277427353784
4.234943540641129,130.5257779895544
0.7734006834855942,8.068720846310619
-3.4385367557107562,-75.26537104917807
0.4359685683424694,48.50704133444532
-6.200008439481293,-53.570257404179415
6.980320340722189,267.5097703920268
-4.4712856478599825,-129.72421225972946
12.245077048054988,592.1348499656772
4.034916417908,15.124950746193974
5.9357852323706695,67.0214495873054
-10.949118457410417,-278.48811295101774
1.693824330586681,50.42164208289377
7.405564510962748,68.40971758436379
-9.537006018079346,-302.0986835514201
-2.6621850600362205,-132.26664433110471
0.3261454669335856,143.05743674147436
-13.731173202467557,-460.9307826752605
3.1515939204229175,221.183614572899
8.461606475850335,324.05899751343526
-8.595159408319864,-262.78236195375587
3.5054597866410737,129.03652349255273
-13.122834112374317,-337.37644042741664
-0.38695509266051115,-222.6021303261456
-16.157723547032948,-440.10056818450494
11.21417708235664,324.1224010118775
4.0890053793682775,324.5046640707325
-0.24616955875778357,-56.638171542112396
-7.751616191691596,-102.16429384659368
12.737559301587766,157.00555869842685
19.671017492547346,701.4260335226941
-18.579818644467522,-519.0744686562595
12.361640304528203,372.3300292881102
16.276507531489063,504.3434797104164
3.3801169657447576,97.0335674552151
-11.99268032335186,-303.47674986223177
8.633453175440216,269.90032185092656
-1.8092030207815046,-213.9506921338359
-6.039206277932573,-182.77579147694348
-12.300581356669618,-131.69773137842336
